Name,RuleId,ExtraId,Control Name,Registry Key,Registry Value,Registry Value Type,CSP Name,CSP Path,CSP Value Type,Default Value,Allowed Value,Expected Value,Severity,Applicability,Scenario,Validation,Category
SmartScreenEnableSmartScreenInShell,1e3ae441-8bd6-4736-94aa-ac56a430131c,CCE-35859-8,Configure Windows Defender SmartScreen,HKLM:\SOFTWARE\Policies\Microsoft\Windows\System,EnableSmartScreen,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Warning,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\System"" -Name ""EnableSmartScreen""",Registry
SmartScreenPreventOverrideForFilesInShell,,,Configure Windows Defender SmartScreen - Warn and Prevent bypass (Added),HKLM:\SOFTWARE\Policies\Microsoft\Windows\System,ShellSmartScreenLevel,REG_SZ,,,,Block,"OneOf(Equals('Warn'), Equals('Block'))",Equals('Block'),Important,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\System"" -Name ""ShellSmartScreenLevel""",Registry
StrengthenDefaultPermissionsOfInternalSystemObjects,8db231ff-6c9a-46f8-84de-ebea4507ffe9,CCE-37644-2,System objects: Strengthen default permissions of internal system objects (e.g. Symbolic Links),HKLM:\SYSTEM\CurrentControlSet\Control\Session Manager,ProtectionMode,REG_DWORD,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/SystemObjects_StrengthenDefaultPermissionsOfInternalSystemObjects,Integer,1,"Range(0, 1)",Equals(1),Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Options
SwitchToTheSecureDesktopWhenPromptingForElevation,21a9a771-ef63-419c-bee4-8619f19a77ff,CCE-36866-2,User Account Control: Switch to the secure desktop when prompting for elevation,HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System,PromptOnSecureDesktop,REG_DWORD,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/UserAccountControl_SwitchToTheSecureDesktopWhenPromptingForElevation,Integer,1,"Range(0, 1)",Equals(1),Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Options
SystemAllowTelemetry,14afe28a-6199-49ff-9789-dabb89ed714e,AZ-WIN-00169,Allow Diagnostic Data,HKLM:\SOFTWARE\Policies\Microsoft\Windows\DataCollection,AllowTelemetry,REG_DWORD,,,,1,"Range(0, 3)","Range(0, 1)",Warning,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\DataCollection"" -Name ""AllowTelemetry""",Registry
SystemBootStartDriverInitialization,3c336cee-a852-4673-82e9-c7e130af7bc7,CCE-37912-3,Boot-Start Driver Initialization Policy,HKLM:\SYSTEM\CurrentControlSet\Policies\EarlyLaunch,DriverLoadPolicy,REG_DWORD,,,,3,"OneOf(Equals(1),Equals(3),Equals(7),Equals(8))","OneOf(Equals(8),Equals(1),Equals(3),Equals(null))",Warning,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SYSTEM\CurrentControlSet\Policies\EarlyLaunch"" -Name ""DriverLoadPolicy""",Registry
SystemEnableSoftwareRestrictionPolicies,2b36f636-e882-4b90-92c1-1f55f325053b,AZ-WIN-00155,System settings: Use Certificate Rules on Windows Executables for Software Restriction Policies,HKLM:\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers,AuthenticodeEnabled,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Warning,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers"" -Name ""AuthenticodeEnabled""",Registry
SystemLogonCacheSize,824438cc-72b2-4a24-b13b-7ff0954f0130,AZ-WIN-73651,Interactive Logon: Number of previous logons to cache (in case Domain Controller is not available) ,HKLM:\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon,CachedLogonsCount,REG_SZ,,,,0,"Range(0, 50)",Equals(0),Informational,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon"" -Name ""CachedLogonsCount""",Registry
SystemMinimizeInternetConnections,8191b0f8-0855-491f-9ded-7260dc79af3e,CCE-38338-0,Minimize the number of simultaneous connections to the Internet or a Windows Domain,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WcmSvc\GroupPolicy,fMinimizeConnections,REG_DWORD,,,,1,"Range(0, 3)",Equals(1),Warning,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\WcmSvc\GroupPolicy"" -Name ""fMinimizeConnections""",Registry
SystemWindowsSearchService,843079e3-4803-4b52-8b36-c554c4623204,AZ-WIN-00176,Disable Windows Search Service,HKLM:\SYSTEM\CurrentControlSet\Services\Wsearch,Start,REG_DWORD,,,,4,"Range(0, 4)",Equals(4),Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SYSTEM\CurrentControlSet\Services\Wsearch"" -Name ""Start""",Registry
TerminalServerTS_TEMP_DELETE,28b43132-0b7f-4839-9116-8c33ac9ee424,CCE-37946-1,Do not delete temp folders upon exit,HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services,DeleteTempDirsOnExit,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Warning,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services"" -Name ""DeleteTempDirsOnExit""",Registry
TerminalServerTS_TEMP_PER_SESSION,832730a2-cc1f-4f77-bb8c-6315d210666f,CCE-38180-6,Do not use temporary folders per session,HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services,PerSessionTempDir,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services"" -Name ""PerSessionTempDir""",Registry
TerminalServerTS_USER_AUTHENTICATION_POLICY,a5a0d2d3-909d-4954-a083-4fb40fcdc181,AZ-WIN-00149,Require user authentication for remote connections by using Network Level Authentication,HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services,UserAuthentication,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services"" -Name ""UserAuthentication""",Registry
TurnOff_Windows_Error_Reporting,baffb3e2-a1b8-4805-a9c7-484a04b29c08,AZ-WIN-00128,Turn off Windows Error Reporting,HKLM:\SOFTWARE\Policies\Microsoft\Windows\Windows Error Reporting,Disabled,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Warning,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\Windows Error Reporting"" -Name ""Disabled""",Registry
TurnOffPrintingOverHTTP,41908f22-3399-4be5-930c-1dcb73ddb47b,AZ-WIN-73529,Turn off printing over HTTP,HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Printers,DisableHTTPPrinting,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Printers"" -Name ""DisableHTTPPrinting""",Registry
UseAdminApprovalMode,967531f7-69cd-4a38-a517-3ebf4e5284cd,CCE-36494-3,User Account Control: Admin Approval Mode for the Built-in Administrator account,HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System,FilterAdministratorToken,REG_DWORD,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/UserAccountControl_UseAdminApprovalMode,Integer,1,"Range(0, 1)",Equals(1),Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Options
UserRightsAccessCredentialManagerAsTrustedCaller,131ecdaf-4a45-44ef-8d8e-eb7f4acf2fa6,CCE-37056-9,Access Credential Manager as a trusted caller,,,,./Vendor/MSFT/Policy,Config/UserRights/AccessCredentialManagerAsTrustedCaller,String,'',,Equals(''),Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsAccessFromNetwork,3f2d92c2-5850-4f2d-b245-f5089aa975dd,CCE-35818-4,Access this computer from the network,,,,./Vendor/MSFT/Policy,Config/UserRights/AccessFromNetwork,String,"*S-1-5-32-544,*S-1-5-11",,"ContainsAtMost('*S-1-5-32-544', '*S-1-5-11')",Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsActAsPartOfTheOperatingSystem,c7f8ee96-6b8e-47e8-80b1-2e0985edeafd,CCE-36876-1,Act as part of the operating system,,,,./Vendor/MSFT/Policy,Config/UserRights/ActAsPartOfTheOperatingSystem,String,'',,Equals(''),Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsAdjustMemoryQuotasForProcess,f1943ce4-9d62-4aff-aa89-d8ddcab0173e,CCE-10849-8,Adjust memory quotas for a process,,,,./Vendor/MSFT/Policy,Config/UserRights/AdjustMemoryQuotasForProcess,String,"*S-1-5-32-544,*S-1-5-19,*S-1-5-20",,"ContainsAtMost('*S-1-5-32-544', '*S-1-5-19', '*S-1-5-20')",Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsAllowLocalLogOn,051545a4-179e-4c04-9e9b-8f33821ef36f,CCE-37659-0,Allow log on locally,,,,./Vendor/MSFT/Policy,Config/UserRights/AllowLocalLogOn,String,*S-1-5-32-544,,ContainsAtMost('*S-1-5-32-544'),Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsAllowLogOnThroughRemoteDesktop,574f0e8d-83ca-4a46-a6cd-8dd062ab32dd,CCE-37072-6,Allow log on through Remote Desktop Services,,,,./Vendor/MSFT/Policy,Config/UserRights/AllowLogOnThroughRemoteDesktop,String,"*S-1-5-32-544,*S-1-5-32-555",,"ContainsAtMost('*S-1-5-32-544', '*S-1-5-32-555')",Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsBackupFilesAndDirectories,877cfb8a-1504-4641-9caf-405768ff91f4,CCE-35912-5,Back up files and directories,,,,./Vendor/MSFT/Policy,Config/UserRights/BackupFilesAndDirectories,String,"*S-1-5-32-544,*S-1-5-32-551,*S-1-5-32-549",,"ContainsAtMost('*S-1-5-32-544', '*S-1-5-32-551', '*S-1-5-32-549')",Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsBypassTraverseChecking,a30f6d7d-f3dc-442c-8a1f-921123c6250c,AZ-WIN-00184,Bypass traverse checking,,,,./Vendor/MSFT/Policy,Config/UserRights/BypassTraverseChecking,String,"*S-1-5-32-544,*S-1-5-11,*S-1-5-32-551,*S-1-5-19,*S-1-5-20",,"ContainsAtMost('*S-1-5-32-544', '*S-1-5-11', '*S-1-5-32-551', '*S-1-5-19', '*S-1-5-20')",Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsChangeSystemTime,8b6f479f-13a9-40d1-a2d6-bd9c27d2b7dc,CCE-37452-0,Change the system time,,,,./Vendor/MSFT/Policy,Config/UserRights/ChangeSystemTime,String,"*S-1-5-32-544,*S-1-5-19",,"ContainsAtMost('*S-1-5-32-544', '*S-1-5-32-549', '*S-1-5-19')",Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsChangeTimeZone,8ed0c2c5-af57-4434-9ae8-fe93bc39bfd0,CCE-37700-2,Change the time zone,,,,./Vendor/MSFT/Policy,Config/UserRights/ChangeTimeZone,String,"*S-1-5-32-544,*S-1-5-19",,"ContainsAtMost('*S-1-5-32-544', '*S-1-5-19')",Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsCreateGlobalObjects,c0a4a0ed-1585-4857-8e2b-30b1bb48c6ea,CCE-37453-8,Create global objects,,,,./Vendor/MSFT/Policy,Config/UserRights/CreateGlobalObjects,String,"*S-1-5-32-544,*S-1-5-6,*S-1-5-19,*S-1-5-20",,"ContainsAtMost('*S-1-5-32-544', '*S-1-5-6', '*S-1-5-19', '*S-1-5-20')",Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsCreatePageFile,04251e82-4442-4923-ac77-992891a5042b,CCE-35821-8,Create a pagefile,,,,./Vendor/MSFT/Policy,Config/UserRights/CreatePageFile,String,*S-1-5-32-544,,ContainsExactly('*S-1-5-32-544'),Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsCreatePermanentSharedObjects,03766d3c-81c2-438e-8192-91787f2ae69a,CCE-36532-0,Create permanent shared objects,,,,./Vendor/MSFT/Policy,Config/UserRights/CreatePermanentSharedObjects,String,'',,Equals(''),Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsCreateSymbolicLinks,e97bdde4-ccec-42e6-a17f-7993cb03a0d6,CCE-35823-4,Create symbolic links,,,,./Vendor/MSFT/Policy,Config/UserRights/CreateSymbolicLinks,String,"*S-1-5-32-544,*S-1-5-83-0",,"ContainsAtMost('*S-1-5-32-544', '*S-1-5-83-0')",Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsCreateToken,d3f866fb-8adf-4ec6-adc7-93bb9ebcccdd,CCE-36861-3,Create a token object,,,,./Vendor/MSFT/Policy,Config/UserRights/CreateToken,String,'',,Equals(''),Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsDebugPrograms,f7d5fa8e-54ed-4e3e-a531-8ed38114bdab,AZ-WIN-73755,Debug programs,,,,./Vendor/MSFT/Policy,Config/UserRights/DebugPrograms,String,*S-1-5-32-544,,ContainsExactly('*S-1-5-32-544'),Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsDenyAccessFromNetwork,fbe348fd-0402-4e31-8482-66ae9ae82ea2,CCE-37954-5,Deny access to this computer from the network,,,,./Vendor/MSFT/Policy,Config/UserRights/DenyAccessFromNetwork,String,*S-1-5-32-546,,ContainsAtLeast('*S-1-5-32-546'),Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsDenyLocalLogOn,b7432fc2-51ba-4ddf-83dd-ca7f92e670c1,CCE-37146-8,Deny log on locally,,,,./Vendor/MSFT/Policy,Config/UserRights/DenyLocalLogOn,String,*S-1-5-32-546,,ContainsAtLeast('*S-1-5-32-546'),Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsDenyLogOnAsBatchJob,49258884-b2f0-4a4e-b66a-6954bb8473bf,CCE-36923-1,Deny log on as a batch job,,,,./Vendor/MSFT/Policy,Config/UserRights/DenyLogOnAsBatchJob,String,*S-1-5-32-546,,ContainsAtLeast('*S-1-5-32-546'),Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsDenyLogOnAsService,3b993f8f-245d-4f4e-9e8b-f94cbc71c3f6,CCE-36877-9,Deny log on as a service,,,,./Vendor/MSFT/Policy,Config/UserRights/DenyLogOnAsService,String,*S-1-5-32-546,,ContainsAtLeast('*S-1-5-32-546'),Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsDenyRemoteDesktopServicesLogOn,60e0c2c9-0b14-44fe-83d6-2b7095e06674,CCE-36867-0,Deny log on through Remote Desktop Services,,,,./Vendor/MSFT/Policy,Config/UserRights/DenyRemoteDesktopServicesLogOn,String,*S-1-5-32-546,,ContainsAtLeast('*S-1-5-32-546'),Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsEnableDelegation,045634b9-61c9-414f-ad91-74dcfee9c076,CCE-36860-5,Enable computer and user accounts to be trusted for delegation,,,,./Vendor/MSFT/Policy,Config/UserRights/EnableDelegation,String,'',,Equals(''),Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsGenerateSecurityAudits,46e66c68-266e-4bdc-9ebe-4c5164c0acfe,CCE-37639-2,Generate security audits,,,,./Vendor/MSFT/Policy,Config/UserRights/GenerateSecurityAudits,String,"*S-1-5-19,*S-1-5-20,*S-1-5-82-3006700770-424185619-1745488364-794895919-4004696415",,"ContainsAtMost('*S-1-5-19', '*S-1-5-20', '*S-1-5-82-3006700770-424185619-1745488364-794895919-4004696415')",Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsIncreaseProcessWorkingSet,23d0f843-e7bf-40e9-82cb-6299b35e52ab,AZ-WIN-00185,Increase a process working set,,,,./Vendor/MSFT/Policy,Config/UserRights/IncreaseProcessWorkingSet,String,"*S-1-5-32-544,*S-1-5-19",,"ContainsAtMost('*S-1-5-32-544', '*S-1-5-19')",Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsIncreaseSchedulingPriority,69a86f33-b475-407e-a09f-55e78ca4e473,CCE-38326-6,Increase scheduling priority,,,,./Vendor/MSFT/Policy,Config/UserRights/IncreaseSchedulingPriority,String,*S-1-5-32-544,,"ContainsAtMost('*S-1-5-32-544', '*S-1-5-90-0')",Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsLoadUnloadDeviceDrivers,50f4447d-0bdd-4e8c-ba06-2e0b22ec5d04,CCE-36318-4,Load and unload device drivers,,,,./Vendor/MSFT/Policy,Config/UserRights/LoadUnloadDeviceDrivers,String,*S-1-5-32-544,,ContainsAtMost('*S-1-5-32-544'),Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsLockMemory,6e635d8c-3496-4c66-b734-c46ebccc5d38,CCE-36495-0,Lock pages in memory,,,,./Vendor/MSFT/Policy,Config/UserRights/LockMemory,String,'',,Equals(''),Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsManageAuditingAndSecurityLog,5d72b92f-e6b0-4898-b24a-49241c3a70a4,CCE-35906-7,Manage auditing and security log,,,,./Vendor/MSFT/Policy,Config/UserRights/ManageAuditingAndSecurityLog,String,*S-1-5-32-544,,ContainsExactly('*S-1-5-32-544'),Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsManageVolume,506fa45a-f043-46b0-bca9-da87e2f2618b,CCE-36143-6,Perform volume maintenance tasks,,,,./Vendor/MSFT/Policy,Config/UserRights/ManageVolume,String,*S-1-5-32-544,,ContainsExactly('*S-1-5-32-544'),Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsModifyFirmwareEnvironment,910405d5-3ee9-427c-baf1-77c69c7c209d,CCE-38113-7,Modify firmware environment values,,,,./Vendor/MSFT/Policy,Config/UserRights/ModifyFirmwareEnvironment,String,*S-1-5-32-544,,ContainsExactly('*S-1-5-32-544'),Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsModifyObjectLabel,25c07385-c03d-4f61-b4d2-13852635abb7,CCE-36054-5,Modify an object label,,,,./Vendor/MSFT/Policy,Config/UserRights/ModifyObjectLabel,String,'',,Equals(''),Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsProfileSingleProcess,aec3dc3b-3625-47ea-8e11-fef4b1be8adb,CCE-37131-0,Profile single process,,,,./Vendor/MSFT/Policy,Config/UserRights/ProfileSingleProcess,String,*S-1-5-32-544,,ContainsExactly('*S-1-5-32-544'),Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsProfileSystemPerformance,e61c2d81-389a-4e59-bf19-2a6db7a0dc0b,CCE-36052-9,Profile system performance,,,,./Vendor/MSFT/Policy,Config/UserRights/ProfileSystemPerformance,String,"*S-1-5-32-544,*S-1-5-80-3139157870-2983391045-3678747466-658725712-1809340420",,"ContainsAtMost('*S-1-5-32-544', '*S-1-5-80-3139157870-2983391045-3678747466-658725712-1809340420')",Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsRemoteShutdown,3531261f-1644-4d10-9242-8e35ef386a83,CCE-37877-8,Force shutdown from a remote system,,,,./Vendor/MSFT/Policy,Config/UserRights/RemoteShutdown,String,*S-1-5-32-544,,ContainsExactly('*S-1-5-32-544'),Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsReplaceProcessLevelToken,08a4b141-c737-404e-8617-9830268e8bfa,CCE-37430-6,Replace a process level token,,,,./Vendor/MSFT/Policy,Config/UserRights/ReplaceProcessLevelToken,String,"*S-1-5-19,*S-1-5-20",,"ContainsAtMost('*S-1-5-19', '*S-1-5-20')",Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsRestoreFilesAndDirectories,1baa8699-ca1c-466b-b17c-f8eab728b0ee,CCE-37613-7,Restore files and directories,,,,./Vendor/MSFT/Policy,Config/UserRights/RestoreFilesAndDirectories,String,"*S-1-5-32-544,*S-1-5-32-551",,"ContainsAtMost('*S-1-5-32-544', '*S-1-5-32-551')",Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsShutDownTheSystem,ef0eefbb-e845-47f3-af9a-3409296d3264,CCE-38328-1,Shut down the system,,,,./Vendor/MSFT/Policy,Config/UserRights/ShutDownTheSystem,String,*S-1-5-32-544,,ContainsExactly('*S-1-5-32-544'),Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
UserRightsTakeOwnership,b8841a6a-97b1-485b-9f3c-e5ccef30d2e6,CCE-38325-7,Take ownership of files or other objects,,,,./Vendor/MSFT/Policy,Config/UserRights/TakeOwnership,String,*S-1-5-32-544,,ContainsExactly('*S-1-5-32-544'),Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
VirtualizeFileAndRegistryWriteFailuresToPerUserLocations,61f7469c-c76a-4265-b84f-d838adb06436,CCE-37064-3,User Account Control: Virtualize file and registry write failures to per-user locations,HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System,EnableVirtualization,REG_DWORD,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/UserAccountControl_VirtualizeFileAndRegistryWriteFailuresToPerUserLocations,Integer,1,"Range(0, 1)",Equals(1),Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Options
WindowsExplorerShellProtocolProtectedModeTitle_2,94cc076f-0e88-4398-ac29-d0dc7170303f,CCE-36809-2,Turn off shell protocol protected mode,HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer,PreXPSP2ShellProtocolBehavior,REG_DWORD,,,,0,"Range(0, 1)","OneOf(Equals(0), Equals(null))",Warning,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer"" -Name ""PreXPSP2ShellProtocolBehavior""",Registry
WindowsHelloAntiSpoofing,,,Configure enhanced anti-spoofing,HKLM:\SOFTWARE\Policies\Microsoft\Biometrics\FacialFeatures,EnhancedAntiSpoofing,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Biometrics\FacialFeatures"" -Name ""EnhancedAntiSpoofing""",Registry
WindowsLogonAllowAutomaticRestartSignOn,b784a87e-4aa2-4f61-8b3f-38abff6dac22,CCE-36977-7,Sign-in last interactive user automatically after a system-initiated restart,HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System,DisableAutomaticRestartSignOn,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System"" -Name ""DisableAutomaticRestartSignOn""",Registry
WindowsLogonConfigAutomaticRestartSignOn,,,Sign-in and lock last interactive user automatically after a restart,HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System,AutomaticRestartSignOnConfig,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Important,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System"" -Name ""AutomaticRestartSignOnConfig""",Registry
WindowsLogonDisableLockScreenAppNotifications,bea7aff2-db2d-4db7-bf47-0e475db398a3,CCE-35893-7,Turn off app notifications on the lock screen,HKLM:\SOFTWARE\Policies\Microsoft\Windows\System,DisableLockScreenAppNotifications,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Warning,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\System"" -Name ""DisableLockScreenAppNotifications""",Registry
WindowsLogonDontDisplayNetworkSelectionUI,1ce9d867-2a1f-4e0d-8ee9-bc3606f9302c,CCE-38353-9,Do not display network selection UI,HKLM:\SOFTWARE\Policies\Microsoft\Windows\System,DontDisplayNetworkSelectionUI,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Warning,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\System"" -Name ""DontDisplayNetworkSelectionUI""",Registry
WindowsLogonEnumerateLocalUsersOnDomainJoinedComputers,0644341a-0db8-4ff6-8bfe-5751a9b3d1dc,AZ-WIN-202204,Enumerate local users on domain-joined computers,HKLM:\SOFTWARE\Policies\Microsoft\Windows\System,EnumerateLocalUsers,REG_DWORD,,,,0,"Range(0, 1)",Equals(0),Warning,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\System"" -Name ""EnumerateLocalUsers""",Registry
WindowsPowerShellTurnOnPowerShellScriptBlockLogging,b5c7204a-96b7-4fb9-a7fa-5201b89f5146,AZ-WIN-73591,Turn on PowerShell Script Block Logging,HKLM:\SOFTWARE\Policies\Microsoft\Windows\PowerShell\ScriptBlockLogging,EnableScriptBlockLogging,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Important,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\PowerShell\ScriptBlockLogging"" -Name ""EnableScriptBlockLogging""",Registry
WinVerityTrustSignatureValidationVulnerabilityMitigation1,3ba77062-e65c-4463-9776-03e1a9acda4b,AZ-WIN-202401,WinVerifyTrust Signature Validation vulnerability Mitigation 1,HKLM:\SOFTWARE\Microsoft\Cryptography\Wintrust\Config,EnableCertPaddingCheck,REG_SZ,,,,1,"Range(0, 1)",Equals(1),Important,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Microsoft\Cryptography\Wintrust\Config"" -Name ""EnableCertPaddingCheck""",Registry
WinVerityTrustSignatureValidationVulnerabilityMitigation2,cc289e48-6e26-4560-9366-afe7094d83ba,AZ-WIN-202402,WinVerifyTrust Signature Validation vulnerability Mitigation 2,HKLM:\SOFTWARE\Wow6432Node\Microsoft\Cryptography\Wintrust\Config,EnableCertPaddingCheck,REG_SZ,,,,1,"Range(0, 1)",Equals(1),Important,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Wow6432Node\Microsoft\Cryptography\Wintrust\Config"" -Name ""EnableCertPaddingCheck""",Registry
